end_device_experiment_id;end_device_run_id;direction;sending_date;target_speed;end_device_id;sequence_number;algorithm_on;transmission_successful;end_device_gps_mode;end_device_longitude;end_device_epx;end_device_latitude;end_device_epy;end_device_altitude;end_device_epv;end_device_speed;end_device_eps;central_frequency;bandwidth;transmitting_power;spreading_factor;coding_rate;payload;payload_size;gateway_experiment_id;gateway_run_id;gateway_id;gateway_date;gateway_longitude;gateway_latitude;gateway_altitude;modulation;crc_test;rssi;snr_average;snr_minimum;snr_maximum;snr_correction;rf_chain;if_chain;receiving_timestamp;receiving_time;modem_id;rx_max_bin_pos;crc_value
1;1;1;2018-04-20 21:19:04;2;1;88;1;1;3;5.180403333;2.230000000;51.051910000;4.5700;19.1000;4.8880;1.4510;9.1400;868.1;125;-3;10;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa000b1015;64;1;1;aa00aa00aa00aa00;;5.162550000;51.064580000;45.000000000;LORA;1;-111.000;4.200;-2.200;7.000;;0;0;2479954844;;7;769;f3e6
1;1;1;2018-04-20 21:19:00;2;1;88;0;1;3;5.180365000;2.230000000;51.051955000;4.5700;19.3000;4.8880;1.3740;9.1400;868.1;125;15;12;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa000b0017;64;1;1;aa00aa00aa00aa00;;5.162550000;51.064580000;45.000000000;LORA;1;-91.000;6.500;3.000;11.000;;0;0;2478875820;;7;673;f1f6
1;1;1;2018-04-20 21:19:19;2;1;89;1;1;3;5.180603333;2.230000000;51.051770000;4.5700;19.3000;4.8880;1.4200;9.1400;868.1;125;-3;10;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa000b3015;64;1;1;aa00aa00aa00aa00;;5.162550000;51.064580000;45.000000000;LORA;1;-109.000;-9.000;-20.200;3.800;;0;0;2494960180;;7;468;f3c6
1;1;1;2018-04-20 21:19:15;2;1;89;0;1;3;5.180556667;2.230000000;51.051808333;4.5700;19.2000;4.8880;1.5180;9.1400;868.1;125;15;12;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa000b2017;64;1;1;aa00aa00aa00aa00;;5.162550000;51.064580000;45.000000000;LORA;1;-93.000;6.800;-1.200;10.000;;0;0;2493878556;;7;47;f1d6
1;1;1;2018-04-20 21:19:34;2;1;90;1;1;3;5.180791667;2.230000000;51.051623333;4.5700;19.0000;4.8880;1.4820;9.1400;868.1;125;-3;10;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa000b5015;64;1;1;aa00aa00aa00aa00;;5.162550000;51.064580000;45.000000000;LORA;1;-112.000;1.000;-16.200;4.500;;0;0;2509957148;;7;144;f3a6
1;1;1;2018-04-20 21:19:30;2;1;90;0;1;3;5.180746667;2.230000000;51.051663333;4.5700;18.9000;4.8880;1.4100;9.1400;868.1;125;15;12;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa000b4017;64;1;1;aa00aa00aa00aa00;;5.162550000;51.064580000;45.000000000;LORA;1;-90.000;5.800;1.800;9.800;;0;0;2508878108;;7;3119;f1b6
1;1;1;2018-04-20 21:19:49;2;1;91;1;1;3;5.180986667;2.230000000;51.051491667;4.5700;19.0000;4.8880;1.3220;9.1400;868.1;125;-3;10;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa000b7015;64;;;aa00aa00aa00aa00;;5.162560000;51.064580000;46.000000000;;;;;;;;;;;;;;
1;1;1;2018-04-20 21:19:45;2;1;91;0;1;3;5.180931667;2.230000000;51.051528333;4.5700;19.1000;4.8880;1.3070;9.1400;868.1;125;15;12;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa000b6017;64;1;1;aa00aa00aa00aa00;;5.162550000;51.064580000;45.000000000;LORA;1;-100.000;5.000;2.200;10.000;;0;0;2523879724;;7;2354;f196
1;1;1;2018-04-20 21:20:04;2;1;92;1;1;3;5.181173333;2.230000000;51.051363333;4.5700;18.7000;4.8880;1.3630;9.1400;868.1;125;6;10;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa000b9016;64;1;1;aa00aa00aa00aa00;;5.162550000;51.064580000;45.000000000;LORA;1;-112.000;5.200;-12.200;9.000;;0;0;2539967868;;7;573;f066
1;1;1;2018-04-20 21:20:00;2;1;92;0;1;3;5.181121667;2.230000000;51.051396667;4.5700;19.1000;4.8880;1.3480;9.1400;868.1;125;15;12;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa000b8017;64;1;1;aa00aa00aa00aa00;;5.162550000;51.064580000;45.000000000;LORA;1;-96.000;6.800;0.200;11.200;;0;0;2538888932;;7;2536;f176
1;1;1;2018-04-20 21:20:19;2;1;93;1;1;3;5.181376667;2.230000000;51.051236667;4.5700;18.3000;4.8880;1.3580;9.1400;868.1;125;6;10;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa000bb016;64;1;1;aa00aa00aa00aa00;;5.162550000;51.064580000;45.000000000;LORA;1;-99.000;7.200;4.000;10.500;;0;0;2554965788;;7;369;f046
1;1;1;2018-04-20 21:20:15;2;1;93;0;1;3;5.181323333;2.230000000;51.051271667;4.5700;18.8000;4.8880;1.3380;9.1400;868.1;125;15;12;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa000ba017;64;1;1;aa00aa00aa00aa00;;5.162550000;51.064580000;45.000000000;LORA;1;-89.000;6.800;3.000;10.800;;0;0;2553886844;;7;1307;f156
1;1;1;2018-04-20 21:20:34;2;1;94;1;1;3;5.181576667;2.230000000;51.051103333;4.5700;19.7000;4.8880;1.3380;9.1400;868.1;125;6;10;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa000bd016;64;1;1;aa00aa00aa00aa00;;5.162550000;51.064580000;45.000000000;LORA;1;-99.000;6.000;3.200;9.800;;0;0;2569967772;;7;673;f026
1;1;1;2018-04-20 21:20:30;2;1;94;0;1;3;5.181520000;2.230000000;51.051140000;4.5700;19.5000;4.8880;1.3220;9.1400;868.1;125;15;12;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa000bc017;64;1;1;aa00aa00aa00aa00;;5.162550000;51.064580000;45.000000000;LORA;1;-88.000;6.500;2.800;11.500;;0;0;2568888604;;7;559;f136
1;1;1;2018-04-20 21:20:49;2;1;95;1;1;3;5.181793333;2.230000000;51.050980000;4.5700;17.6000;4.8880;1.3890;9.1400;868.1;125;-3;10;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa000bf015;64;1;1;aa00aa00aa00aa00;;5.162550000;51.064580000;45.000000000;LORA;1;-108.000;2.500;-2.500;6.200;;0;0;2584977772;;7;955;f306
1;1;1;2018-04-20 21:20:45;2;1;95;0;1;3;5.181736667;2.230000000;51.051011667;4.5700;18.4000;4.8880;1.4040;9.1400;868.1;125;15;12;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa000be017;64;1;1;aa00aa00aa00aa00;;5.162550000;51.064580000;45.000000000;LORA;1;-99.000;6.800;2.800;10.500;;0;0;2583896372;;7;562;f116
1;1;1;2018-04-20 21:21:04;2;1;96;1;1;3;5.181993333;2.230000000;51.050846667;4.5700;15.5000;4.8880;1.2500;9.1400;868.1;125;-3;10;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa000c1015;64;1;1;aa00aa00aa00aa00;;5.162550000;51.064580000;45.000000000;LORA;1;-97.000;6.500;3.800;8.800;;0;0;2599975924;;7;780;1496
1;1;1;2018-04-20 21:21:00;2;1;96;0;1;3;5.181938333;2.230000000;51.050880000;4.5700;15.6000;4.8880;1.3790;9.1400;868.1;125;15;12;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa000c0017;64;1;1;aa00aa00aa00aa00;;5.162550000;51.064580000;45.000000000;LORA;1;-87.000;8.800;3.000;11.200;;0;0;2598896628;;7;3722;1686
1;1;1;2018-04-20 21:21:19;2;1;97;1;1;3;5.182206667;2.230000000;51.050713333;4.5700;18.2000;4.8880;1.3480;9.1400;868.1;125;-3;10;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa000c3015;64;1;1;aa00aa00aa00aa00;;5.162550000;51.064580000;45.000000000;LORA;1;-107.000;6.500;-1.000;9.000;;0;0;2614976420;;7;898;14b6
1;1;1;2018-04-20 21:21:15;2;1;97;0;1;3;5.182145000;2.230000000;51.050751667;4.5700;17.3000;4.8880;1.3480;9.1400;868.1;125;15;12;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa000c2017;64;1;1;aa00aa00aa00aa00;;5.162550000;51.064580000;45.000000000;LORA;1;-88.000;7.000;3.800;12.200;;0;0;2613897412;;7;2851;16a6
1;1;1;2018-04-20 21:21:34;2;1;98;1;1;3;5.182418333;2.230000000;51.050601667;4.5700;18.6000;4.8880;1.3170;9.1400;868.1;125;-3;10;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa000c5015;64;1;1;aa00aa00aa00aa00;;5.162550000;51.064580000;45.000000000;LORA;1;-108.000;0.000;-8.800;7.200;;0;0;2629976844;;7;1007;14d6
1;1;1;2018-04-20 21:21:30;2;1;98;0;1;3;5.182363333;2.230000000;51.050633333;4.5700;17.9000;4.8880;1.2960;9.1400;868.1;125;15;12;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa000c4017;64;1;1;aa00aa00aa00aa00;;5.162550000;51.064580000;45.000000000;LORA;1;-95.000;7.200;3.800;11.000;;0;0;2628897764;;7;1927;16c6
1;1;1;2018-04-20 21:21:49;2;1;99;1;1;3;5.182630000;2.230000000;51.050470000;4.5700;19.7000;4.8880;1.3680;9.1400;868.1;125;-3;10;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa000c7015;64;1;1;aa00aa00aa00aa00;;5.162550000;51.064580000;45.000000000;LORA;1;-114.000;-9.000;-18.200;2.500;;0;0;2644978748;;7;277;14f6
1;1;1;2018-04-20 21:21:45;2;1;99;0;1;3;5.182571667;2.230000000;51.050511667;4.5700;19.0000;4.8880;1.3680;9.1400;868.1;125;15;12;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa000c6017;64;1;1;aa00aa00aa00aa00;;5.162550000;51.064580000;45.000000000;LORA;1;-96.000;5.800;1.200;10.000;;0;0;2643898516;;7;1053;16e6
1;1;1;2018-04-20 21:22:04;2;1;100;1;1;3;5.182841667;2.230000000;51.050348333;4.5700;20.8000;4.8880;1.5790;9.1400;868.1;125;-3;10;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa000c9015;64;;;aa00aa00aa00aa00;;5.162560000;51.064580000;46.000000000;;;;;;;;;;;;;;
1;1;1;2018-04-20 21:22:00;2;1;100;0;1;3;5.182785000;2.230000000;51.050383333;4.5700;20.7000;4.8880;1.3940;9.1400;868.1;125;15;12;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa000c8017;64;1;1;aa00aa00aa00aa00;;5.162550000;51.064580000;45.000000000;LORA;1;-111.000;3.200;-4.500;9.200;;0;0;2658899412;;7;197;1606
1;1;1;2018-04-20 21:22:19;2;1;101;1;1;3;5.183075000;2.230000000;51.050230000;4.5700;21.4000;4.8880;1.4660;9.1400;868.1;125;-3;10;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa000cb015;64;1;1;aa00aa00aa00aa00;;5.162550000;51.064580000;45.000000000;LORA;1;-117.000;-7.800;-20.800;-1.000;;0;0;2674980596;;7;620;1436
1;1;1;2018-04-20 21:22:15;2;1;101;0;1;3;5.183008333;2.230000000;51.050258333;4.5700;21.5000;4.8880;1.3940;9.1400;868.1;125;15;12;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa000ca017;64;1;1;aa00aa00aa00aa00;;5.162550000;51.064580000;45.000000000;LORA;1;-96.000;3.000;-2.200;8.500;;0;0;2673901732;;7;3614;1626
1;1;1;2018-04-20 21:22:34;2;1;102;1;1;3;5.183306667;2.230000000;51.050106667;4.5700;22.1000;4.8880;1.4350;9.1400;868.1;125;6;10;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa000cd016;64;1;1;aa00aa00aa00aa00;;5.162550000;51.064580000;45.000000000;LORA;1;-106.000;2.000;-1.200;6.200;;0;0;2689984748;;7;171;1756
1;1;1;2018-04-20 21:22:30;2;1;102;0;1;3;5.183248333;2.230000000;51.050140000;4.5700;22.0000;4.8880;1.4510;9.1400;868.1;125;15;12;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa000cc017;64;1;1;aa00aa00aa00aa00;;5.162550000;51.064580000;45.000000000;LORA;1;-101.000;5.500;0.800;9.800;;0;0;2688904348;;7;2974;1646
1;1;1;2018-04-20 21:22:49;2;1;103;1;1;3;5.183545000;2.230000000;51.049981667;4.5700;22.1000;4.9450;1.4100;9.1400;868.1;125;6;10;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa000cf016;64;1;1;aa00aa00aa00aa00;;5.162550000;51.064580000;45.000000000;LORA;1;-111.000;3.800;-8.200;7.200;;0;0;2704983092;;7;19;1776
1;1;1;2018-04-20 21:22:45;2;1;103;0;1;3;5.183481667;2.230000000;51.050021667;4.5700;22.1000;4.8880;1.4150;9.1400;868.1;125;15;12;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa000ce017;64;1;1;aa00aa00aa00aa00;;5.162550000;51.064580000;45.000000000;LORA;1;-105.000;5.000;1.800;10.200;;0;0;2703903524;;7;1902;1666
1;1;1;2018-04-20 21:23:04;2;1;104;1;1;3;5.183773333;2.230000000;51.049858333;4.5700;22.0000;4.9450;1.4510;9.1400;868.1;125;6;10;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa000d1016;64;1;1;aa00aa00aa00aa00;;5.162550000;51.064580000;45.000000000;LORA;1;-112.000;-0.500;-19.800;4.500;;0;0;2719986892;;7;551;3686
1;1;1;2018-04-20 21:23:00;2;1;104;0;1;3;5.183718333;2.230000000;51.049891667;4.5700;22.0000;4.9450;1.4100;9.1400;868.1;125;15;12;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa000d0017;64;1;1;aa00aa00aa00aa00;;5.162550000;51.064580000;45.000000000;LORA;1;-106.000;0.200;-13.200;7.800;;0;0;2718904284;;7;1029;3796
1;1;1;2018-04-20 21:23:19;2;1;105;1;1;3;5.183991667;2.230000000;51.049726667;4.5700;22.8000;4.9450;1.4040;9.1400;868.1;125;6;10;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa000d3016;64;1;1;aa00aa00aa00aa00;;5.162550000;51.064580000;45.000000000;LORA;1;-104.000;-0.500;-19.500;3.000;;0;0;2734984916;;7;359;36a6
1;1;1;2018-04-20 21:23:15;2;1;105;0;1;3;5.183931667;2.230000000;51.049761667;4.5700;22.6000;4.9450;1.3320;9.1400;868.1;125;15;12;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa000d2017;64;1;1;aa00aa00aa00aa00;;5.162550000;51.064580000;45.000000000;LORA;1;-109.000;4.500;-5.200;7.800;;0;0;2733905660;;7;233;37b6
1;1;1;2018-04-20 21:23:34;2;1;106;1;1;3;5.184218333;2.230000000;51.049608333;4.5700;22.7000;4.9450;1.4040;9.1400;868.1;125;6;10;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa000d5016;64;1;1;aa00aa00aa00aa00;;5.162550000;51.064580000;45.000000000;LORA;1;-115.000;-4.800;-9.200;2.800;;0;0;2749986180;;7;573;36c6
1;1;1;2018-04-20 21:23:30;2;1;106;0;1;3;5.184155000;2.230000000;51.049640000;4.5700;22.9000;4.9450;1.3890;9.1400;868.1;125;15;12;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa000d4017;64;1;1;aa00aa00aa00aa00;;5.162550000;51.064580000;45.000000000;LORA;1;-107.000;4.800;-8.200;8.000;;0;0;2748906588;;7;3476;37d6
1;1;1;2018-04-20 21:23:49;2;1;107;1;1;3;5.184433333;2.230000000;51.049468333;4.5700;22.7000;4.9450;1.3990;9.1400;868.1;125;15;10;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa000d7017;64;1;1;aa00aa00aa00aa00;;5.162550000;51.064580000;45.000000000;LORA;1;-104.000;5.800;1.800;8.000;;0;0;2764979420;;7;808;37e6
1;1;1;2018-04-20 21:23:45;2;1;107;0;1;3;5.184381667;2.230000000;51.049510000;4.5700;22.7000;4.9450;1.4200;9.1400;868.1;125;15;12;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa000d6017;64;1;1;aa00aa00aa00aa00;;5.162550000;51.064580000;45.000000000;LORA;1;-105.000;6.000;-7.200;8.500;;0;0;2763906884;;7;2545;37f6
1;1;1;2018-04-20 21:24:04;2;1;108;1;1;3;5.184636667;2.230000000;51.049326667;4.5700;22.7000;4.9450;1.4040;9.1400;868.1;125;15;10;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa000d9017;64;1;1;aa00aa00aa00aa00;;5.162550000;51.064580000;45.000000000;LORA;1;-110.000;4.800;0.200;8.000;;0;0;2779992388;;7;438;3706
1;1;1;2018-04-20 21:24:00;2;1;108;0;1;3;5.184583333;2.230000000;51.049363333;4.5700;22.6000;4.9450;1.3990;9.1400;868.1;125;15;12;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa000d8017;64;1;1;aa00aa00aa00aa00;;5.162550000;51.064580000;45.000000000;LORA;1;-105.000;5.000;-5.800;8.000;;0;0;2778919636;;7;3171;3716
1;1;1;2018-04-20 21:24:19;2;1;109;1;1;3;5.184838333;2.230000000;51.049186667;4.5700;22.6000;4.9450;1.4200;9.1400;868.1;125;15;10;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa000db017;64;1;1;aa00aa00aa00aa00;;5.162550000;51.064580000;45.000000000;LORA;1;-111.000;3.000;-3.200;8.500;;0;0;2795006788;;7;245;3726
1;1;1;2018-04-20 21:24:15;2;1;109;0;1;3;5.184783333;2.230000000;51.049226667;4.5700;22.6000;4.9450;1.3940;9.1400;868.1;125;15;12;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa000da017;64;1;1;aa00aa00aa00aa00;;5.162550000;51.064580000;45.000000000;LORA;1;-112.000;4.500;-3.200;7.200;;0;0;2793934300;;7;4036;3736
1;1;1;2018-04-20 21:24:35;2;1;110;1;1;3;5.185050000;2.230000000;51.049038333;4.5700;22.6000;4.9450;1.3810;9.1400;868.1;125;15;10;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa000dd017;64;1;1;aa00aa00aa00aa00;;5.162550000;51.064580000;45.000000000;LORA;1;-106.000;4.500;2.000;7.200;;0;0;2810021172;;7;51;3746
1;1;1;2018-04-20 21:24:30;2;1;110;0;1;3;5.184986667;2.230000000;51.049081667;4.5700;22.7000;4.9450;1.3940;9.1400;868.1;125;15;12;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa000dc017;64;1;1;aa00aa00aa00aa00;;5.162550000;51.064580000;45.000000000;LORA;1;-113.000;4.800;-5.200;6.800;;0;0;2808946764;;7;530;3756
1;1;1;2018-04-20 21:24:49;2;1;111;1;1;3;5.185220000;2.230000000;51.048905000;4.5700;22.7000;4.9450;1.3430;9.1400;868.1;125;15;10;4;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa000df017;64;1;1;aa00aa00aa00aa00;;5.162550000;51.064580000;45.000000000;LORA;1;-106.000;3.000;-3.200;5.200;;0;0;2825028924;;7;52;3766
